model,factor,effect_abs,effect_rel_pct,model_pmse_mean
rf,generation_mode,0.30587200595883607,70.77521565935584,0.43217389464556527
rf,first_nonlinearity,0.2699543849793772,62.46429697026757,0.43217389464556527
rf,in_clique,0.17847902842560953,41.29796608191336,0.43217389464556527
rf,sort_features,0.15223869487966396,35.226258866125654,0.43217389464556527
rf,hidden_dim,0.1513538803894558,35.021523110178656,0.43217389464556527
rf,noise_std,0.1434863892378317,33.20107739397537,0.43217389464556527
rf,num_layers,0.13435949091113397,31.08921954236152,0.43217389464556527
rf,num_causes,0.11892519412356184,27.517903232238226,0.43217389464556527
rf,per_layer_activation,0.09618294341311778,22.255611596345815,0.43217389464556527
rf,train_size,0.09425133285135207,21.80865943526032,0.43217389464556527
rf,seq_len,0.09017313142934452,20.86501117872873,0.43217389464556527
rf,num_features,0.06542050575376462,15.137542217217293,0.43217389464556527
rf,sampling,0.06029486996994421,13.95152986262469,0.43217389464556527
rf,y_is_effect,0.04837697190406426,11.193867214894878,0.43217389464556527
rf,init_std,0.01986431757035706,4.596371464465292,0.43217389464556527
ridge,generation_mode,0.30606004688223554,103.03611745932105,0.29704151750775054
ridge,first_nonlinearity,0.23345211315900088,78.59241870218008,0.29704151750775054
ridge,train_size,0.21278046792164654,71.63324161111404,0.29704151750775054
ridge,hidden_dim,0.1745101007839872,58.74939713753442,0.29704151750775054
ridge,num_layers,0.1617701836809568,54.46046230784416,0.29704151750775054
ridge,noise_std,0.15882191470720705,53.467917899073825,0.29704151750775054
ridge,in_clique,0.1425060877059069,47.97514128717329,0.29704151750775054
ridge,per_layer_activation,0.14247112421185845,47.96337071235876,0.29704151750775054
ridge,sort_features,0.1406288719814302,47.34317046362411,0.29704151750775054
ridge,sampling,0.0959376264070454,32.297716229025845,0.29704151750775054
ridge,num_features,0.07186271950042433,24.192819947652357,0.29704151750775054
ridge,seq_len,0.06431410931205994,21.6515555979079,0.29704151750775054
ridge,num_causes,0.048937308709495364,16.474905299464904,0.29704151750775054
ridge,init_std,0.04408436363328483,14.84114544093472,0.29704151750775054
ridge,y_is_effect,0.027653719983337544,9.309715428118896,0.29704151750775054
