condition_id,model,pmse_mean,pmse_std,n
37,rf,0.38079185205897326,0.07885168514246683,4
37,ridge,0.29622743278741837,0.19055465913882874,4
38,elastic_net,0.01915838461718522,0.021950674982844937,4
38,extra_trees,0.1274880340105876,0.10231590490794924,4
38,gbrt,0.1269640166929394,0.10561075584639217,4
38,hist_gbrt,0.1605011766699557,0.0845622377340793,4
38,knn,0.2601856183168736,0.1374023191095832,4
38,lasso,0.01914834725903347,0.02158672118859043,4
38,rf,0.14904674272150475,0.11122458979521596,4
38,ridge,0.029708642687182873,0.030403615043181877,4
39,elastic_net,0.03800156753277406,0.02765173286220142,4
39,extra_trees,0.15315907235923124,0.08882989515500211,4
39,gbrt,0.13525918667368483,0.078840531554045,4
39,hist_gbrt,0.13007012491615794,0.06378487469673125,4
39,knn,0.20725982966523174,0.10955195403520326,4
39,lasso,0.0383118781610392,0.027631526599495092,4
39,rf,0.16589625488353166,0.09471264392974627,4
39,ridge,0.03968885442009196,0.02758502250549131,4
40,elastic_net,0.02309717751631979,0.027618678154359127,4
40,extra_trees,0.08561382875719849,0.032445826479445786,4
40,gbrt,0.08307296829600135,0.04048631752611322,4
40,hist_gbrt,0.08881833392273378,0.050474831871986064,4
40,knn,0.1357184116845557,0.03141373657386532,4
40,lasso,0.023162981553468853,0.0275306524470093,4
40,rf,0.09880681104472064,0.03662793469083612,4
40,ridge,0.025598724896553904,0.029342374989186924,4
41,elastic_net,0.5476309508085251,0.24632870856949823,4
41,extra_trees,0.7573747653068466,0.218664583336395,4
41,gbrt,0.7797894416277023,0.24176737529490067,4
41,hist_gbrt,0.7009930998680833,0.2137448295915715,4
41,knn,0.811692189998651,0.18315722416513183,4
41,lasso,0.54632518440485,0.24485205782071304,4
41,rf,0.7625661812553289,0.2047780657777215,4
41,ridge,0.5410181730985641,0.23926547969499828,4
42,elastic_net,0.3566455841064453,0.059374057393475226,4
42,extra_trees,0.454826894842304,0.07758906637892546,4
42,gbrt,0.42591807999071357,0.09305816439930899,4
42,hist_gbrt,0.4428391895149483,0.07964796040323623,4
42,knn,0.5454967198706093,0.10684715314419616,4
42,lasso,0.3568307235836983,0.05945264795298177,4
42,rf,0.4750856721833959,0.09853656581613451,4
42,ridge,0.356660395860672,0.05944234245025323,4
43,elastic_net,0.2527524121105671,0.16201669664584453,4
43,extra_trees,0.48019643006005663,0.2631588854516003,4
43,gbrt,0.47489948212587496,0.2396229530519366,4
43,hist_gbrt,0.43177800032309965,0.23968354332959224,4
43,knn,0.5593115133687468,0.30739456656469255,4
43,lasso,0.2530668340623379,0.1620561862051758,4
43,rf,0.49937343511686894,0.22921680957510335,4
43,ridge,0.25413748249411583,0.16105279569401829,4
44,elastic_net,0.514718621969223,0.20176120953849463,4
44,extra_trees,0.33492721020800603,0.08948534487534102,4
44,gbrt,0.32583785979801044,0.10019210971178666,4
44,hist_gbrt,0.2925010172537191,0.0943770467903581,4
44,knn,0.4156963095815385,0.13152144049524928,4
44,lasso,0.5146410539746284,0.20188982633340855,4
44,rf,0.3890436776797467,0.10085887431869665,4
44,ridge,0.5145988538861275,0.20170585810277888,4
45,elastic_net,0.021952464448986575,0.02103412150641102,4
45,extra_trees,0.1401491747474238,0.015846027095313336,4
45,gbrt,0.14907195846367854,0.02508957667539041,4
45,hist_gbrt,0.1745255819939826,0.03475637484631945,4
45,knn,0.21566045225175898,0.08017868774310859,4
45,lasso,0.021937314319075085,0.020940765448316294,4
45,rf,0.18868671053005218,0.042078514657863116,4
45,ridge,0.0251547783263959,0.021694645589545605,4
46,elastic_net,0.03676223789807409,0.036324629521131774,4
46,extra_trees,0.2199042176391902,0.10369111000430513,4
46,gbrt,0.18736038328650728,0.07549758074144311,4
46,hist_gbrt,0.18241811461062812,0.07167281804655408,4
46,knn,0.3273693876242189,0.06348521292512473,4
46,lasso,0.03731362154940143,0.035458305853761724,4
46,rf,0.25605438202659236,0.09320500824128534,4
46,ridge,0.04128973576007411,0.04133289784171541,4
47,elastic_net,0.326924417167902,0.17769172623562693,4
47,extra_trees,0.44296162114763643,0.1110400050685893,4
47,gbrt,0.43206804986292907,0.1376955487800062,4
47,hist_gbrt,0.41248634569212267,0.13973576448396888,4
47,knn,0.5359473712952192,0.08269319313391313,4
47,lasso,0.32706524059176445,0.17716011619423874,4
47,rf,0.4511490145264795,0.1187740603851983,4
47,ridge,0.32731447741389275,0.17738864392521833,4
48,elastic_net,0.053643081337213516,0.017486504822640178,4
48,extra_trees,0.3701088874573034,0.03308715040223935,4
48,gbrt,0.2672737330842032,0.035290499650039935,4
48,hist_gbrt,0.23058825833607807,0.027153557696258275,4
48,knn,0.4570830936743233,0.027619409789502815,4
48,lasso,0.05362572334706783,0.017468465608393914,4
48,rf,0.41732515773088097,0.04243395040850282,4
48,ridge,0.05369278974831104,0.017500671852919234,4
49,elastic_net,0.2238297536969185,0.08212924524201341,4
49,extra_trees,0.38705693572159333,0.07637927156141432,4
49,gbrt,0.3631666253329332,0.050843866475912325,4
49,hist_gbrt,0.36208226132444976,0.05948010686333691,4
49,knn,0.473434941050215,0.09511112181422332,4
49,lasso,0.22394084185361862,0.08201589212789354,4
49,rf,0.41135582480964017,0.06909685926850068,4
49,ridge,0.22397557832300663,0.08103690765641865,4
50,elastic_net,0.2947964183986187,0.13916804084090695,4
50,extra_trees,0.4906430626706831,0.20978873212474675,4
50,gbrt,0.4773065730879036,0.20672174207756341,4
50,hist_gbrt,0.42679653224103387,0.1517834605053143,4
50,knn,0.5464523024983057,0.13714559791215572,4
50,lasso,0.2947928197681904,0.13954336508632084,4
50,rf,0.5121874458069985,0.17833770263388254,4
50,ridge,0.29417659714818,0.13982502648866282,4
51,elastic_net,0.07490935502573848,0.09680725082461417,4
51,extra_trees,0.22893225809151121,0.12796743658147075,4
51,gbrt,0.23220746534683978,0.13268063258736046,4
51,hist_gbrt,0.19945591290617534,0.11140304483308174,4
51,knn,0.25081976213466334,0.11500305321360328,4
51,lasso,0.0752241793088615,0.09675290027830383,4
51,rf,0.2846978295022431,0.13010489426559835,4
51,ridge,0.08056207047775388,0.09358113187185038,4
52,elastic_net,0.0636805547401309,0.025731140236616417,4
52,extra_trees,0.09523031161062609,0.06562697526464147,4
52,gbrt,0.09360132133853469,0.06522190895833821,4
52,hist_gbrt,0.08427307121371244,0.05908393589451475,4
52,knn,0.20094311108491034,0.13979048046038844,4
52,lasso,0.06330799637362361,0.02546147709446581,4
52,rf,0.12099098172845721,0.0799799487323714,4
52,ridge,0.06503633130341768,0.0278373873853531,4
53,elastic_net,0.1208875197917223,0.030724677472619723,4
53,extra_trees,0.3274983395184581,0.039420437391451145,4
53,gbrt,0.2387604958084851,0.02871927196174172,4
53,hist_gbrt,0.2324933247427067,0.034819238805422925,4
53,knn,0.41692832516142636,0.043398572123980496,4
53,lasso,0.12093004770576954,0.030655551123830883,4
53,rf,0.3661315715115945,0.04570906719358979,4
53,ridge,0.12085253559052944,0.030720615526279606,4
54,elastic_net,0.09884008392691612,0.02913595045982554,4
54,extra_trees,0.15903354517692306,0.02701829326982769,4
54,gbrt,0.12628618120280805,0.029752637714485684,4
54,hist_gbrt,0.11140096488775826,0.024818257361978093,4
54,knn,0.21415930026082514,0.045197510115479865,4
54,lasso,0.09883430227637291,0.029182750231844003,4
54,rf,0.1875831554284718,0.029516716128973167,4
54,ridge,0.09881480410695076,0.029124897135577806,4
55,elastic_net,0.20926194079220295,0.09287574270090736,4
55,extra_trees,0.34453819723090284,0.06535309179887015,4
55,gbrt,0.3301502141073438,0.07664018375657942,4
55,hist_gbrt,0.318947712126878,0.08467735227699456,4
55,knn,0.4361852264094238,0.04557658814586711,4
55,lasso,0.2093338593840599,0.09285346602664994,4
55,rf,0.37801340385523907,0.07113205803310449,4
55,ridge,0.20882151648402214,0.09313742633491967,4
56,elastic_net,0.21342732361517847,0.20646996788778865,4
56,extra_trees,0.289751053040453,0.1645269474266478,4
56,gbrt,0.3153767001393635,0.19529765988647982,4
56,hist_gbrt,0.3315641412659972,0.18528373580440768,4
56,knn,0.3616113128342176,0.11328887155777219,4
56,lasso,0.21388101018965244,0.20757122644788567,4
56,rf,0.326232091413181,0.1685244798233634,4
56,ridge,0.20592052931897342,0.1951696310725058,4
57,elastic_net,0.19932475313544273,0.06341052723039896,4
57,extra_trees,0.21576286895755387,0.0456123385241091,4
57,gbrt,0.21141197060956907,0.0622203025559422,4
