condition_id,repeat,dataset_idx,seed,seq_len,train_size,num_features,num_causes,num_layers,hidden_dim,generation_mode,y_is_effect,in_clique,sort_features,first_nonlinearity,per_layer_activation,noise_std,init_std,sampling,model,pmse
1,0,1,20261218,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,elastic_net,0.46806445717811584
1,0,1,20261218,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,knn,0.6610413737628715
1,0,1,20261218,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,gbrt,0.5498544918342427
1,0,1,20261218,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,hist_gbrt,0.6005340397223311
1,0,1,20261218,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,rf,0.5684190970142328
1,0,1,20261218,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,extra_trees,0.5083262871795897
1,1,0,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,ridge,0.42054352164268494
1,1,0,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,lasso,0.42097628116607666
1,1,0,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,elastic_net,0.4213506579399109
1,1,0,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,knn,0.3646951790839586
1,1,0,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,gbrt,0.319012683386255
1,1,0,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,hist_gbrt,0.3646264091771039
1,1,0,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,rf,0.32640701207609923
1,1,0,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,extra_trees,0.3089945801841159
1,1,1,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,ridge,0.7892748117446899
1,1,1,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,lasso,0.7888821363449097
1,1,1,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,elastic_net,0.7885808944702148
1,1,1,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,knn,0.956625660316849
1,1,1,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,gbrt,0.5094243266978087
1,1,1,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,hist_gbrt,0.6314318627016418
1,1,1,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,rf,0.6219368522666338
1,1,1,20261219,256,0.7,10,10,5,64,roots,True,False,True,gelu,False,0.03,0.5,normal,extra_trees,0.6567029638122126
2,0,0,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,ridge,0.43294283747673035
2,0,0,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,lasso,0.4343661963939667
2,0,0,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,elastic_net,0.43468618392944336
2,0,0,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,knn,0.29383182875372493
2,0,0,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,gbrt,0.2562940698325902
2,0,0,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,hist_gbrt,0.2577670431151665
2,0,0,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,rf,0.2636103627957686
2,0,0,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,extra_trees,0.22352922396306807
2,0,1,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,ridge,0.3782137930393219
2,0,1,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,lasso,0.3791457414627075
2,0,1,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,elastic_net,0.3794061541557312
2,0,1,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,knn,0.4123577387416028
2,0,1,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,gbrt,0.33552941562121563
2,0,1,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,hist_gbrt,0.29778298912908374
2,0,1,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,rf,0.3706426454053249
2,0,1,20262218,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,extra_trees,0.31065284768630036
2,1,0,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,ridge,0.31937745213508606
2,1,0,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,lasso,0.32019633054733276
2,1,0,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,elastic_net,0.3198060393333435
2,1,0,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,knn,0.6064572590582384
2,1,0,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,gbrt,0.3765153191192674
2,1,0,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,hist_gbrt,0.3590738909726946
2,1,0,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,rf,0.41925530964998026
2,1,0,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,extra_trees,0.4173121295643144
2,1,1,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,ridge,0.3453095257282257
2,1,1,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,lasso,0.34497973322868347
2,1,1,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,elastic_net,0.34507715702056885
2,1,1,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,knn,0.28995060745599827
2,1,1,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,gbrt,0.24014409980241863
2,1,1,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,hist_gbrt,0.2294377393197119
2,1,1,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,rf,0.25290027831341355
2,1,1,20262219,512,0.5,10,10,5,16,causal,True,False,True,gelu,False,0.005,1.2,normal,extra_trees,0.2310299630180572
3,0,0,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,ridge,0.0017680072924122214
3,0,0,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,lasso,0.0017181404400616884
3,0,0,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,elastic_net,0.001044093631207943
3,0,0,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,knn,0.09532704417363763
3,0,0,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,gbrt,0.035339258832109186
3,0,0,20263218,512,0.5,20,20,5,16,head,True,True,False,gelu,True,0.005,1.2,normal,hist_gbrt,0.04826222159574586
